Unnamed: 0,Index,business_status,geometry,name_g,place_id,types,address_g,rating_g,total_reviews_g,price_level_g,address_g_backup
4965,21487,OPERATIONAL,"{'lat': 45.4783067, 'lng': 9.154285}",Vivo Ristoranti,ChIJD5BOcm3BhkcRuWoQWASqU7k,"['restaurant', 'food', 'point_of_interest', 'establishment']",tre torri,4.2,892.0,2.0,"Piazza Tre Torri, 1/l, Milano"
4968,21490,OPERATIONAL,"{'lat': 45.4784731, 'lng': 9.1549576}",East River | Brooklyn Brewery,ChIJaUFecm3BhkcR3EutRyMG8eE,"['restaurant', 'food', 'point_of_interest', 'establishment']",tre torri,4.0,1054.0,2.0,"Piazza Tre Torri, Milano"
4970,21492,OPERATIONAL,"{'lat': 45.4782462, 'lng': 9.1545814}",Meatball Family,ChIJI_CRG23BhkcRTh_6tYtW2Cg,"['restaurant', 'food', 'point_of_interest', 'establishment']",tre torri,3.9,483.0,2.0,"Piazza Tre Torri, 1, Milano"
4971,21493,OPERATIONAL,"{'lat': 45.478398, 'lng': 9.1542658}",Roadhouse Meatery,ChIJ67Nqcm3BhkcRTjmIkWJ1wzM,"['restaurant', 'food', 'point_of_interest', 'establishment']",shopping district tre torri co,3.9,1665.0,2.0,"Shopping District, Piazza Tre Torri c/o, Milano"
4972,21494,OPERATIONAL,"{'lat': 45.47835439999999, 'lng': 9.1545574}",wagamama - Milano City Life,ChIJt5Kwi0jBhkcRu95pLa8b-bM,"['restaurant', 'food', 'point_of_interest', 'establishment']",citylife,3.7,393.0,,"CityLife, Milano"
4974,21501,OPERATIONAL,"{'lat': 45.4782555, 'lng': 9.1560813}",Red Bistrot e Libreria,ChIJjTwt5W3BhkcRR1TISYGwvuw,"['movie_rental', 'book_store', 'electronics_store', 'home_goods_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",tre torri,3.9,1789.0,2.0,"Piazza Tre Torri, 1, Milano"
4975,21507,OPERATIONAL,"{'lat': 45.4782477, 'lng': 9.155998799999999}",Billy Tacos - Milano City Life,ChIJOSrcUxbBhkcR_7aLVP3CIU0,"['restaurant', 'food', 'point_of_interest', 'establishment']",tre torri,2.5,180.0,2.0,"Piazza Tre Torri, 143, Milano"
4976,21508,OPERATIONAL,"{'lat': 45.4784891, 'lng': 9.155831000000001}",Calavera Restaurant - Milano CityLife,ChIJhUDVDG3BhkcRs9Y6c3_OLn0,"['restaurant', 'food', 'point_of_interest', 'establishment']",citylife shopping district tre torri,3.7,2132.0,2.0,"CityLife Shopping District, Piazza Tre Torri, Milano"
4978,21513,OPERATIONAL,"{'lat': 45.4778211, 'lng': 9.156607500000002}",laFeltrinelli RED,ChIJRwvypxTBhkcRXpe0DBMygn0,"['book_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",tre torri,2.8,42.0,,"Piazza Tre Torri, Milano"
4987,21546,OPERATIONAL,"{'lat': 45.4781376, 'lng': 9.160340999999997}",Ristorante Vivo,ChIJrWN6amvBhkcRDsdan5jxsQM,"['restaurant', 'food', 'point_of_interest', 'establishment']",severino boezio,,,,"Viale Severino Boezio, 2, Milano"
4990,21559,OPERATIONAL,"{'lat': 45.4782768, 'lng': 9.161980300000002}",Dolce Pane,ChIJD7JA0FXBhkcR541ic3owJos,"['restaurant', 'food', 'point_of_interest', 'establishment']",francesco ferrucci,3.9,8.0,,"Via Francesco Ferrucci, 22, Milano"
4991,21563,OPERATIONAL,"{'lat': 45.4785472, 'lng': 9.162235399999998}",Meet Point,ChIJn937JWvBhkcRctDykF6W9gI,"['restaurant', 'food', 'point_of_interest', 'establishment']",giovanni prati,3.0,4.0,,"Via Giovanni Prati, 5, Milano"
4992,21564,OPERATIONAL,"{'lat': 45.47825419999999, 'lng': 9.1625146}",Dav S.r.l.,ChIJN_aa22rBhkcRK3qB8E9C02s,"['restaurant', 'food', 'point_of_interest', 'establishment']",francesco ferrucci,4.7,3.0,,"Via Francesco Ferrucci, 11, Milano"
4993,21565,OPERATIONAL,"{'lat': 45.47828379999999, 'lng': 9.162586999999998}",Ristorante Pizzeria Al Mercante in Fiera,ChIJGwWk22rBhkcRiF_nTusneyk,"['restaurant', 'food', 'point_of_interest', 'establishment']",francesco ferrucci,4.1,253.0,2.0,"Via Francesco Ferrucci, 11, Milano"
4994,21569,OPERATIONAL,"{'lat': 45.4785452, 'lng': 9.1623018}",Ristorante Pizzeria Washington 3,ChIJ69v9D97BhkcRl-JXSMtbA2o,"['restaurant', 'food', 'point_of_interest', 'establishment']",giovanni prati,4.0,158.0,,"Via Giovanni Prati, 5, Milano"
4995,21575,OPERATIONAL,"{'lat': 45.47807710000001, 'lng': 9.168459}",RUCOLA,ChIJ723wj0DBhkcRhW0oAYR8uiE,"['restaurant', 'food', 'point_of_interest', 'establishment']",sempione,4.5,76.0,,"Corso Sempione, 17, Milano"
4997,21577,OPERATIONAL,"{'lat': 45.4784485, 'lng': 9.167934599999999}",GUZZON ANTONIETTA -BAR,ChIJXRDxj0DBhkcRZf1txuz5WLQ,"['cafe', 'liquor_store', 'restaurant', 'food', 'bar', 'store', 'point_of_interest', 'establishment']",sempione,4.5,8.0,,"Corso Sempione, 17, Milano"
5000,21635,OPERATIONAL,"{'lat': 45.4778, 'lng': 9.175390000000002}",Copacabana Temakeria,ChIJhWZE8UfBhkcRXpaZFvIQP8A,"['restaurant', 'food', 'point_of_interest', 'establishment']",cesare cesariano,4.3,691.0,2.0,"Via Cesare Cesariano, 14, Milano"
5002,21638,OPERATIONAL,"{'lat': 45.4782211, 'lng': 9.175607399999999}",Pizzeria Ali Babà,ChIJLblhCTjBhkcRlBeIkUU1btk,"['restaurant', 'food', 'point_of_interest', 'establishment']",luigi canonica,4.1,70.0,1.0,"Via Luigi Canonica, 23, Milano"
5003,21643,OPERATIONAL,"{'lat': 45.47833249999999, 'lng': 9.176278099999998}",Il Muretto bar friggitoria e pizzeria da Franco,ChIJjbtDATjBhkcRuCPSnRo16jU,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",cesare cesariano,4.3,147.0,2.0,"Via Cesare Cesariano, 8, Milano"
5004,21644,OPERATIONAL,"{'lat': 45.4784143, 'lng': 9.1763899}",Calù Milano,ChIJO32LADjBhkcRQxzMFQiDLn0,"['restaurant', 'food', 'point_of_interest', 'establishment']",cesare cesariano,4.4,106.0,2.0,"Via Cesare Cesariano, 8, Milano"
5006,21651,OPERATIONAL,"{'lat': 45.4786943, 'lng': 9.176600600000002}",Vess,ChIJ1Sj1qJvBhkcRee4SR9dymrw,"['restaurant', 'food', 'point_of_interest', 'establishment']",cesare cesariano,4.6,72.0,,"Via Cesare Cesariano, 6, Milano"
5007,21653,OPERATIONAL,"{'lat': 45.4783608, 'lng': 9.1777441}",Yazawa Meat Italia Srl,ChIJtZYt5DfBhkcRTNg11JBX_dA,"['restaurant', 'point_of_interest', 'food', 'establishment']",domenico balestrieri,5.0,1.0,,"Via Domenico Balestrieri, 8, Milano"
5008,21654,OPERATIONAL,"{'lat': 45.47781029999999, 'lng': 9.178817400000002}",Mamajuana,ChIJB48-6BnEhkcRU9Wutxpz5Xg,"['restaurant', 'food', 'point_of_interest', 'establishment']",carlo maria maggi,4.4,734.0,1.0,"Via Carlo Maria Maggi, 6, Milano"
5009,21656,OPERATIONAL,"{'lat': 45.4778241, 'lng': 9.1795845}",Pizza House 3,ChIJEdfl4UnBhkcRDVpsrHr5ezY,"['restaurant', 'food', 'point_of_interest', 'establishment']",lega lombarda,4.1,91.0,1.0,"Piazza Lega Lombarda, Milano"
5010,21658,OPERATIONAL,"{'lat': 45.47781029999999, 'lng': 9.178817400000002}",Ristorante da Cesare Milano Specialità Pesce,ChIJnSzGAGnBhkcRXgo35Yicz-Q,"['restaurant', 'food', 'point_of_interest', 'establishment']",carlo maria maggi,4.4,9.0,,"Via Carlo Maria Maggi, 6, Milano"
5013,21665,OPERATIONAL,"{'lat': 45.47802289999999, 'lng': 9.1801873}",Ristorante Nuova Arena,ChIJKbsQJjbBhkcRHv2xJ48qGCo,"['restaurant', 'point_of_interest', 'food', 'establishment']",lega lombarda,4.5,221.0,2.0,"Piazza Lega Lombarda, 5, Milano"
5020,21692,OPERATIONAL,"{'lat': 45.47792500000001, 'lng': 9.184974799999999}",Garibaldi,ChIJd5GgnDXBhkcRbyVk0T-h17w,"['restaurant', 'food', 'point_of_interest', 'establishment']",largo la foppa,4.5,4.0,,"Largo la Foppa, 6, Milano"
5022,21694,OPERATIONAL,"{'lat': 45.4784583, 'lng': 9.1847286}",Pandenus,ChIJPQ11kDXBhkcResQW-xZ4e98,"['restaurant', 'food', 'point_of_interest', 'establishment']",largo la foppa,3.8,412.0,2.0,"Largo la Foppa, 5, Milano"
5023,21695,OPERATIONAL,"{'lat': 45.4784516, 'lng': 9.1848186}",La Vecchia Lira,ChIJmZQVkTXBhkcRKYGVaAIDwZY,"['restaurant', 'food', 'point_of_interest', 'establishment']",largo la foppa,4.3,783.0,3.0,"Largo la Foppa, 5, Milano"
5024,21707,OPERATIONAL,"{'lat': 45.47837120000001, 'lng': 9.1854895}",Chinese Box,ChIJudsjoDXBhkcRAYhfdJQN58c,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",garibaldi,4.2,2013.0,2.0,"Corso Garibaldi, 104, Milano"
5026,21732,OPERATIONAL,"{'lat': 45.4786325, 'lng': 9.185631799999998}",Panbolla Milano,ChIJlXZkH6PBhkcRl1pUaZb-y1U,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",garibaldi,4.2,231.0,,"Corso Garibaldi, 104, Milano"
5027,21740,OPERATIONAL,"{'lat': 45.4781618, 'lng': 9.1884476}",Antica Locanda Solferino,ChIJV4j8tcrGhkcRfcJ8XKFYZJk,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",castelfidardo,3.7,48.0,,"Via Castelfidardo, 2, Milano"
5033,21749,OPERATIONAL,"{'lat': 45.4783899, 'lng': 9.188031800000001}",Al Baretto San Marco,ChIJmS187yzBhkcRcU31Pxw5GmQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",marsala,,,,"Via Marsala, 2, Milano"
5038,21767,OPERATIONAL,"{'lat': 45.4784219, 'lng': 9.1883799}",Sabatini,ChIJydZApL7HhkcR0qNDx4c_ZVI,"['restaurant', 'point_of_interest', 'food', 'establishment']",solferino,,,,"Via Solferino, 42, Milano"
5042,21795,OPERATIONAL,"{'lat': 45.4783823, 'lng': 9.1923675}",Robsweet Bistrot,ChIJVWXzRsrGhkcRY85_vdk2KWI,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",di porta nuova,4.2,13.0,,"Corso di Porta Nuova, 46, Milano"
5043,21796,OPERATIONAL,"{'lat': 45.4784446, 'lng': 9.1923859}",Tommy's Bar,ChIJ4bfdRcrGhkcRwv27rHB-WHI,"['restaurant', 'food', 'point_of_interest', 'establishment']",di porta nuova,4.8,39.0,,"Corso di Porta Nuova, 46, Milano"
5046,21825,OPERATIONAL,"{'lat': 45.47781750000001, 'lng': 9.198683399999998}",SUSHI COMPANY SRL,ChIJdTwjvcjGhkcRv0gM2HbM6tk,"['restaurant', 'point_of_interest', 'food', 'establishment']",tunisia,4.5,4.0,,"Viale Tunisia, 43, Milano"
5048,21828,OPERATIONAL,"{'lat': 45.47782960000001, 'lng': 9.1990546}",Ceccato Lorenza,ChIJZaCebcjGhkcRck1nHLnA1XQ,"['restaurant', 'point_of_interest', 'food', 'establishment']",vittorio veneto,,,,"Viale Vittorio Veneto, 30, Milano"
5049,21833,OPERATIONAL,"{'lat': 45.4784186, 'lng': 9.199162500000002}",Ristorante Al Plaza,ChIJv2ckY8jGhkcRDjz1TdT7_jQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",panfilo castaldi,3.0,1.0,,"Via Panfilo Castaldi, 4, Milano"
5050,21838,OPERATIONAL,"{'lat': 45.47835, 'lng': 9.199328900000001}",Frangente,ChIJk1Ze97bHhkcRgInp_fE_1eI,"['restaurant', 'food', 'point_of_interest', 'establishment']",panfilo castaldi,4.8,132.0,2.0,"Via Panfilo Castaldi, 4, Milano"
5055,21853,OPERATIONAL,"{'lat': 45.47839, 'lng': 9.2016908}",Hotel ibis Milano Centro,ChIJG5wkscfGhkcRxl6WAL7Vp3I,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",camillo finocchiaro aprile,3.8,5657.0,,"Via Camillo Finocchiaro Aprile, 2, Milano"
5059,21875,OPERATIONAL,"{'lat': 45.4780022, 'lng': 9.202591499999999}",Koshitsu,ChIJjeI7Cr3HhkcR8ThQ8wIzYcI,"['restaurant', 'food', 'point_of_interest', 'establishment']",lazzaro palazzi,4.2,486.0,1.0,"Via Lazzaro Palazzi, 24, Milano"
5060,21887,OPERATIONAL,"{'lat': 45.4780749, 'lng': 9.2034666}",Piadineria,ChIJ3QzTHMfGhkcROm5eBwKSDm8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",tunisia,4.8,13.0,1.0,"Viale Tunisia, 19, Milano"
5061,21897,OPERATIONAL,"{'lat': 45.47788300000001, 'lng': 9.204544}",Delicatessen,ChIJbws0IsfGhkcRYhaly9hmT5M,"['restaurant', 'point_of_interest', 'food', 'establishment']",tunisia,4.4,1115.0,3.0,"Viale Tunisia, 14, Milano"
5062,21907,OPERATIONAL,"{'lat': 45.4785928, 'lng': 9.203766900000002}",UMA Sushi,ChIJ7Tmmf0rHhkcRL0Hb6RZEAuk,"['restaurant', 'point_of_interest', 'food', 'establishment']",felice casati,4.1,433.0,2.0,"Via Felice Casati, 19, Milano"
5065,21916,OPERATIONAL,"{'lat': 45.4776117, 'lng': 9.205080500000001}",Mye Sushi,ChIJK-8ELsfGhkcR7rkC9t68uus,"['restaurant', 'food', 'point_of_interest', 'establishment']",tunisia,,,,"Viale Tunisia, 12, Milano"
5066,21917,OPERATIONAL,"{'lat': 45.47759990000001, 'lng': 9.2051335}",Lanzhou Ramen （樂家),ChIJVVWlLcfGhkcReY4HKhCb6mg,"['restaurant', 'food', 'point_of_interest', 'establishment']",tunisia,4.3,487.0,,"Viale Tunisia, 12, Milano"
5067,21919,OPERATIONAL,"{'lat': 45.47765209999999, 'lng': 9.205202}",兰州拉面,ChIJw0lcQEfHhkcRf2bzVklLGjU,"['restaurant', 'food', 'point_of_interest', 'establishment']",tunisia,4.5,20.0,,"Viale Tunisia, 12, Milano"
5068,21920,OPERATIONAL,"{'lat': 45.47783549999999, 'lng': 9.205337199999997}",Ristorante Miu Sapori D’Oriente,ChIJ66MuZAjHhkcRhBc_X2Q6WTU,"['restaurant', 'food', 'point_of_interest', 'establishment']",lecco,4.0,1090.0,2.0,"Via Lecco, 16, Milano"
5070,21926,OPERATIONAL,"{'lat': 45.4783369, 'lng': 9.205416800000002}",Osteria La Ciccia,ChIJ5eagMVrHhkcRzGXMWvxv52w,"['restaurant', 'food', 'point_of_interest', 'establishment']",lecco,4.3,348.0,,"Via Lecco, 15, Milano"
5074,21946,OPERATIONAL,"{'lat': 45.47842119999999, 'lng': 9.205435999999999}",Immorale bistrot - fine dining - natural wines - aperitivi,ChIJg_NhbkvHhkcR1hlNaXsS9Kw,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",lecco,4.1,169.0,,"Via Lecco, 15, Milano"
5075,21951,OPERATIONAL,"{'lat': 45.4783392, 'lng': 9.2066319}",Mitsui San Gregorio,ChIJy9BRJMHGhkcRzsw8QzceuZI,"['restaurant', 'food', 'point_of_interest', 'establishment']",san gregorio,4.0,408.0,2.0,"Via San Gregorio, 11, Milano"
5079,21980,OPERATIONAL,"{'lat': 45.4785378, 'lng': 9.2072875}",Esca Fish Restaurant,ChIJ2xm_Qd_HhkcRzkdk7CDgdYs,"['restaurant', 'food', 'point_of_interest', 'establishment']",alessandro tadino,,,,"Via Alessandro Tadino, 16, Milano"
5080,21982,OPERATIONAL,"{'lat': 45.4786806, 'lng': 9.2075006}",Ricetta Bistrot,ChIJdxqikTzHhkcRjgLU_1EwsYk,"['restaurant', 'food', 'point_of_interest', 'establishment']",alessandro tadino,4.6,14.0,,"Via Alessandro Tadino, 18, Milano"
5082,21989,OPERATIONAL,"{'lat': 45.4784629, 'lng': 9.209675200000001}",Piadiamo,ChIJYTCUu8HGhkcROiq7ib-OI-g,"['restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe broggi,4.1,198.0,,"Via Giuseppe Broggi, 1, Milano"
5083,21994,OPERATIONAL,"{'lat': 45.47835920000001, 'lng': 9.209198800000001}",Miro',ChIJB9t1r8HGhkcREp6wHMd6-lQ,"['restaurant', 'cafe', 'bar', 'food', 'store', 'point_of_interest', 'establishment']",buenos aires,3.9,509.0,2.0,"Corso Buenos Aires, 30, Milano"
5087,22006,OPERATIONAL,"{'lat': 45.47807319999999, 'lng': 9.211349799999997}",Architorta Bistrot,ChIJNX5J18HGhkcR9lLZi92l9iY,"['restaurant', 'food', 'point_of_interest', 'establishment']",francesco redi,4.5,229.0,2.0,"Via Francesco Redi, 12, Milano"
5088,22007,OPERATIONAL,"{'lat': 45.47816390000001, 'lng': 9.211166700000001}",Non Solo Lesso,ChIJP96B08HGhkcRTKIXzsPZ4BU,"['restaurant', 'food', 'point_of_interest', 'establishment']",giorgio jan,4.3,730.0,2.0,"Via Giorgio Jan (Angolo Via Francesco Redi), Milano"
5089,22020,OPERATIONAL,"{'lat': 45.4781527, 'lng': 9.215273300000002}",Cafè Quieto,ChIJof46uuvGhkcRp6Fd89uUvlg,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",alessandro stradella,,,,"Via Alessandro Stradella, 2, Milano"
5091,22067,OPERATIONAL,"{'lat': 45.4779303, 'lng': 9.223400699999997}",Il Veliero,ChIJh2dDC_LGhkcRuEEltefDVeI,"['restaurant', 'food', 'point_of_interest', 'establishment']",romagna,4.0,128.0,1.0,"Viale Romagna, 59, Milano"
5093,22073,OPERATIONAL,"{'lat': 45.47794460000001, 'lng': 9.235686699999997}",restaurant,ChIJ96L395THhkcRMJXqwh9H7CQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",celeste clericetti,,,,"Via Celeste Clericetti, 22, Milano"
5094,22079,OPERATIONAL,"{'lat': 45.4785425, 'lng': 9.247079199999998}",Al 115,ChIJBde-z0TGhkcRBRBHNptt6KU,"['restaurant', 'food', 'point_of_interest', 'establishment']",vigili del fuoco,3.9,872.0,2.0,"Piazza Vigili del Fuoco, 4, Milano"
5096,22082,OPERATIONAL,"{'lat': 45.4780094, 'lng': 9.249897100000002}",So Lunch Ltd.,ChIJ35p4Z0TGhkcRYUSqKWsRUNQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",z caduti in missione di pace,4.0,8.0,,"z, Via Caduti in Missione di Pace, 11, Milano"
5100,22103,OPERATIONAL,"{'lat': 45.47915159999999, 'lng': 9.125094599999999}",Baretto 1957,ChIJNUAYA5TBhkcR4SMvns6EZuE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",piazzale angelo moratti snc,4.4,570.0,1.0,"Piazzale Angelo Moratti, snc, Milano"
5102,22109,OPERATIONAL,"{'lat': 45.47916050000001, 'lng': 9.1412184}",Chiosco Gueko cafè,ChIJpbMmZpbBhkcRpirIeTnYWWg,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",fronte civico   federico caprilli,5.0,6.0,,"fronte civico 5, Viale Federico Caprilli, Milano"
5109,22142,OPERATIONAL,"{'lat': 45.4790664, 'lng': 9.148394699999999}",Bar Silva Milano,ChIJObgGZHPBhkcRXtMfGwzmk_M,"['cafe', 'restaurant', 'food', 'bar', 'store', 'point_of_interest', 'establishment']",guglielmo silva,4.1,236.0,2.0,"Via Guglielmo Silva, 29, Milano"
5110,22143,OPERATIONAL,"{'lat': 45.4790664, 'lng': 9.1483948}",Pokez,ChIJ46ohyx_BhkcRPi12_jB4hxk,"['restaurant', 'food', 'point_of_interest', 'establishment']",guglielmo silva,4.3,7.0,,"Via Guglielmo Silva, 29, Milano"
5111,22202,OPERATIONAL,"{'lat': 45.4789746, 'lng': 9.160336}",Feel Fusion,ChIJh_neTmvBhkcRgIcrgOLP35A,"['restaurant', 'food', 'point_of_interest', 'establishment']",severino boezio,4.4,426.0,2.0,"Viale Severino Boezio, 10, Milano"
5113,22225,OPERATIONAL,"{'lat': 45.47940990000001, 'lng': 9.1623263}",Absolute Caffè,ChIJwy0zJX7BhkcRp0utlnaQAyE,"['restaurant', 'food', 'point_of_interest', 'establishment']",giovanni da procida,4.7,14.0,,"Via Giovanni da Procida, 5, Milano"
5115,22235,OPERATIONAL,"{'lat': 45.479332, 'lng': 9.164568}",Osteria della Via Appia Ferrucci,ChIJZQD8URXBhkcRJ3TYhSg_IsQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",francesco ferrucci,3.9,196.0,2.0,"Via Francesco Ferrucci, 1, Milano"
5119,22240,OPERATIONAL,"{'lat': 45.47945199999999, 'lng': 9.164655000000002}",panificio da manuale,ChIJq7I-ThXBhkcRTE_xEGpdAyQ,"['bakery', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",francesco ferrucci,4.5,32.0,,"Via Francesco Ferrucci, 1, Milano"
5120,22246,OPERATIONAL,"{'lat': 45.4794814, 'lng': 9.1663966}",PIZZERIA BU BU MILANO,ChIJmerB21nBhkcRiwo4KAWCifA,"['restaurant', 'food', 'point_of_interest', 'establishment']",sempione,5.0,1.0,,"Corso Sempione, 31, Milano"
5121,22259,OPERATIONAL,"{'lat': 45.479037, 'lng': 9.173732}",Savana Ristorante Eritreo,ChIJT1JciTjBhkcRGh6KDEtwuOU,"['restaurant', 'food', 'point_of_interest', 'establishment']",luigi canonica,4.5,787.0,2.0,"Via Luigi Canonica, 45, Milano"
5124,22264,OPERATIONAL,"{'lat': 45.47876, 'lng': 9.174729999999998}",Magna & Trinka -Arrosticini • Porchetta,ChIJpWKe5OPBhkcRuQ9N3r6Dk1w,"['restaurant', 'food', 'point_of_interest', 'establishment']",ercole luigi morselli,4.7,40.0,,"Piazza Ercole Luigi Morselli, 3, Milano"
5126,22269,OPERATIONAL,"{'lat': 45.4787982, 'lng': 9.1753146}",RONIN 浪人,ChIJr0kUpyfBhkcRRODm4-i4XCM,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",vittorio alfieri,3.8,323.0,,"Via Vittorio Alfieri, 17, Milano"
5127,22270,OPERATIONAL,"{'lat': 45.4793061, 'lng': 9.174862800000001}",Hong Ni,ChIJUe-dbjjBhkcRwplFgz4OQbU,"['restaurant', 'food', 'point_of_interest', 'establishment']",antonio rosmini,4.0,246.0,2.0,"Via Antonio Rosmini, 1, Milano"
5128,22272,OPERATIONAL,"{'lat': 45.4794884, 'lng': 9.1747763}",Shanti,ChIJ49zXQjjBhkcRJFDaJ8eUhv0,"['restaurant', 'food', 'point_of_interest', 'establishment']",antonio rosmini,2.8,15.0,,"Via Antonio Rosmini, 3, Milano"
5129,22274,OPERATIONAL,"{'lat': 45.47950600000001, 'lng': 9.174839100000002}",Wong Restaurant,ChIJHZTHsE7BhkcRAhzz91K-ZL8,"['restaurant', 'food', 'point_of_interest', 'establishment']",antonio rosmini,4.1,116.0,,"Via Antonio Rosmini, 3, Milano"
5131,22281,OPERATIONAL,"{'lat': 45.4789129, 'lng': 9.176302}",Holding SRL,ChIJP4B3c8DBhkcRNpGSGS7PTZk,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",vittorio alfieri,,,,"Via Vittorio Alfieri, Milano"
5135,22308,OPERATIONAL,"{'lat': 45.4789551, 'lng': 9.1795742}",Chuan Sichuan Hot Pot - La pentola di fuoco,ChIJ-9NZb6fBhkcRubPLO6NIFK4,"['restaurant', 'food', 'point_of_interest', 'establishment']",bramante,4.0,1.0,,"Via Bramante, 7, Milano"
5136,22310,OPERATIONAL,"{'lat': 45.47892400000001, 'lng': 9.180021499999999}",川麻子Chuan hot pot,ChIJeYRgYJvBhkcR2Dn6FRHqT6A,"['restaurant', 'food', 'point_of_interest', 'establishment']",bramante,4.6,16.0,,"Via Bramante, 7, Milano"
5139,22323,OPERATIONAL,"{'lat': 45.4793068, 'lng': 9.1821188}",MABUHAY! Ristorante Filippino,ChIJp1t0B3rBhkcRkhvz_gk4ARw,"['restaurant', 'food', 'point_of_interest', 'establishment']",bastioni di porta volta,4.8,880.0,2.0,"Bastioni di Porta Volta, 9, Milano"
5142,22331,OPERATIONAL,"{'lat': 45.47890030000001, 'lng': 9.1839251}",Gelateria Volta Di Mazzone Sara,ChIJdYdXvzXBhkcRaK2JWy-Zhuc,"['grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",alessandro volta,4.3,7.0,,"Via Alessandro Volta, 5, Milano"
5149,22353,OPERATIONAL,"{'lat': 45.4788873, 'lng': 9.185825600000001}",El Carnicero,ChIJvfM6CTXBhkcRXtUTFsDd4II,"['restaurant', 'food', 'point_of_interest', 'establishment']",garibaldi,4.3,1105.0,3.0,"Corso Garibaldi, 108, Milano"
5150,22359,OPERATIONAL,"{'lat': 45.4787069, 'lng': 9.1852294}",Japao,ChIJIVf9BPLBhkcR_tEduCu31TE,"['restaurant', 'food', 'point_of_interest', 'establishment']",garibaldi,5.0,4.0,,"Corso Garibaldi, 111, Milano"
5155,22379,OPERATIONAL,"{'lat': 45.47883789999999, 'lng': 9.185787800000002}",Yspanico • Garibaldi,ChIJz1Eg3kbBhkcR-SFrQaov9U0,"['restaurant', 'food', 'point_of_interest', 'establishment']",garibaldi,3.4,98.0,,"Corso Garibaldi, 108, Milano"
5157,22383,OPERATIONAL,"{'lat': 45.4794125, 'lng': 9.1858598}",Golocious Pizza in Teglia Milano Garibaldi,ChIJyfPdZjTBhkcRmz6ZpQVgO98,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",garibaldi,4.0,133.0,,"Corso Garibaldi, 117, Milano"
5158,22400,OPERATIONAL,"{'lat': 45.4790319, 'lng': 9.188389800000001}",Dry,ChIJocHXLDXBhkcRrKFy6J3veP8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",solferino,4.2,1312.0,3.0,"Via Solferino, 33, Milano"
5159,22401,OPERATIONAL,"{'lat': 45.4790947, 'lng': 9.1876354}",19.26 Bistrò Milano,ChIJQ0amJTXBhkcR-udmCHszCYg,"['restaurant', 'food', 'point_of_interest', 'establishment']",milazzo,4.5,142.0,,"Via Milazzo, 6, Milano"
5160,22404,OPERATIONAL,"{'lat': 45.4786284, 'lng': 9.188206}",Cafezal Torrefazione Specialty Coffee,ChIJz6MyjMnBhkcRXwZvSmkAzfc,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",solferino,4.6,519.0,2.0,"Via Solferino, 27, Milano"
5163,22410,OPERATIONAL,"{'lat': 45.4786352, 'lng': 9.1884563}",Dei Bistrot Milano,ChIJKz0q__7HhkcRZXtlZalTGlM,"['restaurant', 'food', 'point_of_interest', 'establishment']",solferino,5.0,29.0,,"Via Solferino, 44, Milano"
