id_restaurants,bubbles,title,description
93,bubble_50,,"Piacevole scoperta. Avevamo voglia di un hamburger e ci siamo imbattuti in questo locale. Super consigliato, ottimi burger ma con ricette non convenzionali e ingredienti super buoni. Noi abbiamo preso uno con polpo e l’altro con pollo fritto e una panatura super buona. Personale gentile....Più"
93,bubble_50,,Splendida esperienza! Noi amiamo gli hamburgers ...ma questi erano da innamoramento! Preso il Mi con il riso alla milanese saltato....ed il classico the lab! Non sappiamo quale fosse il migliore! Entrambe accompagnati da patate a spicchi deliziosi! Complimenti! Ottimo rapporto qualità prezzo!Più
93,bubble_50,,"Locale ubicato in una via poco nota ma ricca di ristoranti carini di Milano offre praticamente solo Hamburgher. Ma è una ""food experience"" Si tratta di ricette veramente sfiziose, con carne saporita e cotta a perfezione. Il titolare è una persona simpatica, che sa mettere...Più"
94,bubble_50,,"Immaginavo che sarebbe stata un’esperienza gustativa e sensoriale eccezionale, ma al di là di ogni più rosea idea, non trovo aggettivi adatti a descrivere l’esplosione di sapori e gusti provati! La location e’ da favola, il servizio impeccabile, preciso, senza sbavature! Sei loro ospite e...Più"
94,bubble_40,,"Allora: i soliti pregi e difetti degli stellati. Grande ricerca, alcuni piatti stupiscono, altri meno. Ma alla fine, difficile avere un ricordo nitido e, dopo 15 portate/assaggio, rimane quel senso di confusione che finisce per prevalere un po’ su tutto. Nessuna discussione sul prezzo del...Più"
94,bubble_50,,"Le aspettative erano alte… e sono state superate alla grande! Complimenti ai ragazzi di sala, dei professionisti che ci hanno messi a nostro agio durante la nostra esperienza. I piatti erano tutti eccezionali, sapori molto particolari e ricercati. Da fare almeno una volta nella vita…...Più"
94,bubble_50,,"⭐️CONTRASTE🌟 Ristorante stellato nel cuore di Milano, dove lo chef Marias Perdomo, di origini uruguaiane vi farà vivere un’esperienza di continua sorpresa. Infatti non esiste un menù, ma ci si affida completamente al percorso scelto dallo chef che ci compone da tanti piatti senza un...Più"
94,bubble_50,,"Era un pranzo speciale, di domenica (bravi a essere aperti, la domenica gli stellati sono praticamente tutti chiusi), per una ricorrenza importante. È stata un'esperienza pazzesca, un'occasione sublime, a tavola siamo stati felici. Il servizio impeccabile, il cibo fatto di piccole infinite sorprese (ero così...Più"
94,bubble_50,,"I ragazzi di sala e lo staff di cucina sono pronti a ricevere il riconoscimento Michelin: ormai non manca niente. Piatti elaborati, contemporaneità, equilibri di sapori e consistenze. Mai una virgola fuori posto. Carta dei vini con tante proposte e scelte di nicchia."
94,bubble_50,,"Anche dilungandosi in una recensione precisa e puntuale non si riuscirebbe bene a rendere l’idea di questa esperienza, perciò cercherò di essere schematico. Location: meraviglioso connubio tra stanze classiche e oggetti d’arte contemporanea, riuscitissima. Staff: all’altezza di un ristorante stellato, ragazzi gentilissimi, efficienti, sempre attenti...Più"
94,bubble_40,,"Ho mangiato molto meglio di come abbia bevuto, e soprattutto di più. Pur avendo preso la degustazione da 7 calici eravamo spesso senza vino. Ristorante da provare assolutamente ma la prossima volta prenderemo una o due bottiglie. Singolare anche la scelta di non proporre pane,...Più"
94,bubble_50,,"È difficile descrivere qualcosa che non sia già stato detto nelle precedenti recensioni, ma cercando di riassumere in poche righe posso dire che chi decide di prenotare in questo ristorante lo fa per vivere un'esperienza di gioco dei propri sensi, oltre che per mangiare bene....Più"
94,bubble_50,,Credo possa essere un bel complimento ….perché le sorprese per occhi e palato divertono e solleticano in continuazione i sensi mantenendo costante la curiosità è la voglia di continuare …bravi belli tutti i ragazzi in sala grazie a loro si è a proprio agio da...Più
95,bubble_50,,"Sono stata in questo ristorante per cena, avendo sempre notato la struttura dall’esterno proprio in stile barca con finestre simili ad obló. L’atmosfera entrando è molto piacevole, sia per il personale molto disponibile e cordiale sia per la musica jazz in sottofondo e infine anche...Più"
95,bubble_50,,"Locale intimo e accogliente, cucina superlativa, il miglior ristorante di pesce a Milano e in Italia. Testato per tre volte di seguito e con ospiti diversi ha riscosso oltre al mio personale apprezzamento un comune voto di eccellenza. Proprietari affabili, gentili e preparati non per...Più"
95,bubble_40,,"Rientra in quella categoria di ristoranti che non deludono mai. Ampia scelta di pesce, con diverse preparazioni. Ottima fritturina. Orata con patate superlativa Servizio efficiente, veloce con tanta simpatia"
95,bubble_50,,"È stata una esperienza unica oggi a pranzo per il servizio offerto e per l’ottima qualità della materia prima,visto che veniamo anche da una città sul mare del Salento!Mi sento di consigliarlo caldamente e sicuramente ritorneremo la prossima volta che saremo a Milano!"
95,bubble_50,,Amo questo ristorante! Cucina spettacolare unito alla cordialità e alla raffinatezza del locale rendono questo ristorante Unico !
95,bubble_50,,"Antipasto di crudi e primi piatti veramente ottimi. Personale professionale, disponibile ed estremamente cordiale. Un locale dove mangiare bene e sentirsi a casa."
95,bubble_50,,"Pesce di qualità eccezionale! Sono tornata in questo ristorante dopo un anno e mi ha confermato la sua eccellenza. Menù vario presentato bene e vini buonissimi con prezzi giusti. La gestione familiare ed il servizio attento e professionale garantiscono una bella serata,"
95,bubble_50,,"Alta qualità e cortesia del personale. Il pesce è ottimo, per non parlare del vino! Location suggestiva e prezzi in linea con i ristoranti di pesce a Milano. Consiglio vivamente, da non perdere il pescato del giorno!"
95,bubble_50,,"Cena con una coppia di amici che non vedevamo da prima del COVID in questo ristorante trovato su Trip (quindi prima volta anche per noi). Tutto ottimo! Il Mojito con i gamberi, la tartare di salmone, la grigliata mista e gli spaghetti vongole e bottarga....Più"
95,bubble_50,,"Ottima scoperta in prossimità del City Life. Materia prima molto fresca e di qualità , prezzi nella norma , atmosfera accogliente . Siamo riusciti ad intercettare le ""moeche"", morbidi granchi fritti nel loro periodo di muta, prelibatezza generalmente in esclusiva nella zona del Brenta e...Più"
96,bubble_50,,"Un’esperienza davvero stupenda: un ottimo menu degustazione accompagnato da molteplici sakè, presentati da uno dei sommelier più competenti e appassionati che abbia mai incontrato. *** HIRAME NO SHIRAAE Sashimi di rombo e uva affettata servito con crema di tofu e sesamo Stavolta devo ammetterlo, la...Più"
96,bubble_50,,"Splendida esperienza. Dal servizio al Cibo, tutto impeccabile. Il locale è estremamente curato, davvero una bella atmosfera. Servizio preciso in ogni momento. Cibo giapponese, davvero incredibile! Prezzi abbastanza elevati, ma si paga assolutamente qualità e prelibatezza."
96,bubble_50,,"È stata complessivamente un’ottima esperienza, con una location intima e accogliente, materie prime eccellenti e piatti davvero interessanti. Ma abbiamo apprezzato, sopra ogni cosa, la passione e la capacità del sommellier Guido di trasformare una cena in un viaggio emozionante. Ci ha portati in Giappone...Più"
96,bubble_50,,"Location cozy, definitivamente accogliente e raccolta. Pietanze offerte ottime (ho mangiato il sashimi di ventresca di tonno più simile a quello assaggiato in Giappone, qualità eccezionale!). Il sommelier è estremamente preparato sulla tipologia di abbinamento di sake. Posso ritenermi molto soddisfatta da quest'ultimo punto di...Più"
96,bubble_50,,"Posticino inaspettato, curato nel dettaglio. Educazione e cura del cliente impeccabile Menu particolare"
96,bubble_50,,Ristorante unico nel suo genere in cui immergersi nella tradizione giapponese e gustare piatti ancora sconosciuti nel nostro paese. Il tutto accompagnato da una vasta selezione di sakè. Assolutamente da non perdere se amate la cultura nipponica.
96,bubble_40,,"L’esempio di “Sake house” più cool che si possa immaginare. Una degustazione d’élite dal servizio impeccabile e molto puntuale. Ogni gesto è pulito, ogni piatto curato, ogni tempo rispettato. Il menù offre una panoramica ghiotta dello chef, senza appesantire né strafare. Il Kobe si può...Più"
96,bubble_50,,"Luogo consigliatoci da Amici, che continuiamo a ringraziare per la dritta. Ottimo cibo accompagnato da un eccellente selezione di Sakè Davvero come essere in Giappone, we love Sakeya!"
96,bubble_50,,"Cibo ottimo, location calda e intima, servizio gentile e cordiale. Nulla da dire, ovviamente si vede che non è un ristorante da “tutti i giorni”, ed è questo il suo bello. Ci ritornerei volentieri!"
96,bubble_50,,"Assolutamente da provare. Fregiarsi del titolo di The Sake House non è cosa da poco se si vuole trasmettere un esperienza autentica e reale. Bene, Sakeya lo fa egregiamente. Con un ambiente raffinato, raccolto e di impatto, ottima scenografia fatta di tutte bottiglie di sake....Più"
97,bubble_40,,"Ci sono stato per un pranzo veloce, locale piccolo con possibilità anche di sedersi fuori. Cibo di ottima qualità, sia la pasta della pinza che i condimenti. Servizio poco attento, e un pochino lento per pagare ci siamo dovuti alzare dopo aver chiesto al tavolo...Più"
97,bubble_40,,"Lascio solamente 4 stelle , esclusivamente per le dimensioni del locale , è piuttosto piccolo ma la pinza era veramente fantastica , impasto morbido e leggero , io ho preso la levante e la mia compagna la parmigiana , erano davvero buonissime , i ragazzi...Più"
97,bubble_40,,"Locale piccolo con non molti posti a sedere, ma adatto per un pranzo veloce a due passi dall'Università e dal Duomo. Pinsa fragrante e molto digeribile."
97,bubble_50,,"Ottimo posto, cameriera eccellente, ottima pasta e servizio super veloce. Ultima cosa ma non per importanza il cuoco è molto antipatico."
97,bubble_50,,"Ogni volta che passo per Milano, mi fermo a mangiare una pinsa da loro. Questa è già la quarta volta che ci vado e ogni volta sono uscito contento. Premessa sono romano e la pinsa la conosco bene."
97,bubble_40,,"Pinsa buona, croccante e digeribile. Ingredienti di buona qualità. Prezzo adeguato. Locale piccolo, ma con tavolini fuori. Bella l’idea di far esibire giovani cantanti, in occasione del Fuori Salone di Milano. Esperienza che varrebbe davvero la pena continuare per tutta l’estate. Dà un valere aggiunto."
97,bubble_50,,"Pizze gustose e fatte davvero bene accostate ad un ambiente piacevole e accogliente. Personale simpatico, preparato e disponibile."
97,bubble_40,,"Centro Milano. Alcuni tavolini esterni. Per chi cerca semplicemente un posto a sedere, in centro per una breve sosta è il locale perfetto. Abbiamo mangiato una pizza buonissima. Prezzi veramente onesti per la zona. Servizio veloce e cortese"
97,bubble_40,,"Posto gradevole e servizio che simpaticamente ti ""buttadentro"" intercettando chi passa e guarda la vetrina. Servizio cordiale e alla mano, pizza veramente molto buona e prezzi onesti."
97,bubble_50,,"Wow! Mangiare bene a due passi dal centro di Milano! Appena aperta la porta siamo stati accolti da due ragazzi con un grande sorriso (cosa non del tutto scontata!) gentili, simpatici, disponibili e molto professionali! Il locale ha posti a sedere all’interno e all’esterno, piccolo...Più"
98,bubble_20,,"Locale molto rumoroso, le pizze non sono male e il servizio è rapido . Devo però segnalare un episodio piuttosto increscioso da parte credo del responsabile di sala, quando, pochi minuti dopo aver pagato il conto, senza tanti giri di parole ci ha detto esplicitamente...Più"
98,bubble_50,,"Ottima pizza con ampia scelta, servizio veloce! Locaton molto spaziosa e accogliente, personale cortese e professionale. Complimenti!!!!! 👑"
98,bubble_50,,"Abbiamo pranzato in questo locale vicino alla stazione centrale e siamo rimaste molto soddisfatte, buona la pizza, locale ben curato e servizio velocissimo. Molto bene 👍🏻 consigliato"
98,bubble_40,,"Sicuramente a livello di personale c’è poco da dire, gentili, efficienti e rapidi, mentre sulla pizza siamo rimaste, non dico deluse perché comunque non la definirei certamente “non buona”, però forse ci aspettavamo qualcosa di più; ad ogni modo daremo volentieri una seconda possibilità al...Più"
98,bubble_50,,"Personale molto simpatico e disponibili, ottimo rapporto qualità prezzo. Pizza digerita benissimo e grande varietà di scelta"
98,bubble_30,,Buona e gentilissimi pizza Trentino davvero pazzesca! Limoncello finale un sogno! Ritornerò sicurmanete’
98,bubble_50,,"Flavia è simpaticissima, ma non c’ha i babà. Mentre Elisa porta buone bottiglie di vino. Quindi chiamate Elisa. Però Flavia porta l’acqua buonissima."
